"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"1fdd0f45-9f37-4961-ab81-febc13dd6bce","C.J.","Cron","21.7","9.2",,"IF","Colorado Rockies",,
"2e41c351-dc19-4462-9f25-6bc59886b1b5","Max","Muncy","24.0","8.3",,"IF","Los Angeles Dodgers",,
"28ec6876-01e7-4643-8813-1bff590a0688","Brandon","Nimmo","26.0","8.7",,"OF","New York Mets",,
"90b2a30f-7d5c-4628-a99d-13aaab9348f8","Jarred","Kelenic","26.2","9.5",,"OF","Seattle Mariners",,
"7228bbde-a2f8-4a39-a2fa-dfa60d121396","Eugenio","Suárez","28.0","9.1",,"IF","Seattle Mariners",,
"3ec5ec5f-6ff9-47f2-8772-597ca558ced8","Lance","Lynn","28.1","10.0",,"P","Chicago White Sox",,
"7b31af0e-4ccb-487d-b031-386bfbdcf5c8","Jazz","Chisholm Jr.","28.3","8.6",,"OF","Miami Marlins",,
"93342972-3eb9-4de0-93d2-e58bb8c6ef29","Kolten","Wong","28.9","9.4",,"IF","Seattle Mariners",,
"8959b828-fcec-46f0-bc4f-8174e9d12b57","Nelson","Cruz","29.4","9.3",,"OF","San Diego Padres",,
"61b40234-4f11-4a6f-a97a-acafe04eaa7d","Ty","France","29.6","8.6",,"IF","Seattle Mariners",,
"b7884457-1a56-4468-8406-c11cb9b0af3c","Jesús","Luzardo","30.3","9.9",,"P","Miami Marlins",,
"6bb316d1-3d2c-4e22-b021-b0357c52dcc6","Corbin","Carroll","30.6","8.9",,"OF","Arizona Diamondbacks",,
"af746544-9feb-4fb2-8afe-9b140f3ca583","José","Abreu","31.7","8.0",,"IF","Houston Astros",,
"7bcde472-3f9c-47c7-8c0e-95c8b8fdad7a","Jeremy","Peña","31.7","7.8",,"IF","Houston Astros",,
"c44048af-6147-4b0b-acf0-57d410b88dd9","Nick","Martinez","32.3","8.9",,"P","San Diego Padres",,
"87dd078b-13c3-4155-9213-945f886c6171","J.D.","Martinez","32.4","8.1",,"OF","Los Angeles Dodgers",,
"437445f3-e8e9-4093-a437-f6cde923ee4c","Jake","Cronenworth","32.5","9.0",,"IF","San Diego Padres",,
"08cfc28f-6b1c-41a3-9044-fc321dec47ed","James","Outman","32.6","7.4",,"OF","Los Angeles Dodgers",,
"9235bb9c-10e3-4a4c-af56-8d306a93a0e2","Luis","Robert Jr.","32.7","7.5",,"OF","Chicago White Sox",,
"73c59a3a-f1cf-4649-8f26-bcc94fd4dc34","Cal","Raleigh","32.8","8.9",,"IF","Seattle Mariners",,
"0167c067-877d-41c8-a8bb-e808445d9780","David","Peterson","33.2","8.9",,"P","New York Mets",,
"e22d99fb-f48f-4caa-9f02-1178461b51e7","Jake","McCarthy","33.8","8.3",,"OF","Arizona Diamondbacks",,
"39c313f5-eeee-4bf4-8529-37a5acfaa7b8","Charlie","Blackmon","34.1","8.2",,"OF","Colorado Rockies",,
"b71fc67d-058a-4288-ab88-33f40a30c609","Luis","Arraez","34.5","8.2",,"IF","Miami Marlins",,
"f7467212-5a15-4406-88b0-b05debe81b16","Ryan","McMahon","34.8","8.3",,"IF","Colorado Rockies",,
"62ec7851-17d8-4783-960d-e9935b184e7b","Trent","Grisham","34.8","7.9",,"OF","San Diego Padres",,
"c0c8e93e-0ba0-4e82-9f69-6da1549e6d74","Eloy","Jiménez","34.9","8.0",,"OF","Chicago White Sox",,
"612ce97d-cc99-431a-a271-589d96c714f4","Tim","Anderson","35.1","7.4",,"IF","Chicago White Sox",,
"1b7d5a7e-f513-4b5e-81ff-93f728fe66cb","Christian","Walker","35.1","7.9",,"IF","Arizona Diamondbacks",,
"2c67ead3-acf8-44c5-b476-39c818dfe86a","Steven","Kwan","35.2","7.0",,"OF","Cleveland Guardians",,
"545095f3-116e-4000-b479-099569c1f53d","Josh","Bell","35.3","8.0",,"IF","Cleveland Guardians",,
"8dd30ce1-6430-41e5-8014-a9dd0e89c608","Amed","Rosario","35.4","8.2",,"IF","Cleveland Guardians",,
"747de45c-1218-41a3-a558-4769d7503083","Ha-Seong","Kim","35.5","8.7",,"IF","San Diego Padres",,
"d8490ec9-a995-4e25-a04a-67b1fa1be9dd","Jorge","Soler","35.5","8.6",,"OF","Miami Marlins",,
"af7369c8-521e-4df3-aff8-c8cb1421b8c2","Oscar","Gonzalez","35.6","7.1",,"OF","Cleveland Guardians",,
"2ae61ddf-4574-4b4a-9070-4899cc34dc98","Jon","Berti","35.6","8.2",,"OF","Miami Marlins",,
"aa717370-76fc-442f-9808-8ad12bfb865c","Ketel","Marte","35.6","7.6",,"IF","Arizona Diamondbacks",,
"a4ee6f36-c32c-4902-863f-72f5e6583d5d","Merrill","Kelly","35.7","8.7",,"P","Arizona Diamondbacks",,
"816cc47f-13bc-45ad-90ac-1c1761f22e9a","Garrett","Cooper","35.7","8.4",,"IF","Miami Marlins",,
"4e46063e-8313-4fff-9524-c7f8897eb9f9","David","Peralta","35.8","7.9",,"OF","Los Angeles Dodgers",,
"95ff7ff8-5214-404d-a48f-d61cc0aaace1","Tommy","Pham","35.8","7.8",,"OF","New York Mets",,
"29b325aa-43e4-474f-b40e-d94c44cc1c91","Mark","Canha","35.8","8.4",,"OF","New York Mets",,
"975a19be-0c76-4263-aedd-12fc9554f112","Andrew","Benintendi","35.8","6.9",,"OF","Chicago White Sox",,
"09129965-d47d-459b-889c-a135b5ecbdcc","Hunter","Gaddis","35.8","7.5",,"P","Cleveland Guardians",,
"9fd67bfe-6015-4231-abf9-a922a55d548c","Jean","Segura","35.8","8.2",,"IF","Miami Marlins",,
"1e16cced-ec40-41a6-8b3e-39ae32904202","Andrés","Giménez","35.8","8.2",,"IF","Cleveland Guardians",,
"346adb0d-80a6-4e23-9a06-696888cf2cbf","Jeff","McNeil","35.8","7.3",,"IF","New York Mets",,
"5be5dee7-f27d-4671-8d42-f174b4b0ca55","AJ","Pollock","35.8","9.1",,"OF","Seattle Mariners",,
"d1ea15e5-cf2d-4a47-b75b-61bade379666","Josh","Rojas","35.9","7.7",,"IF","Arizona Diamondbacks",,
"2ae72fb5-a70d-475f-9f62-c1a3967a5ff9","Lourdes","Gurriel Jr.","35.9","7.4",,"OF","Arizona Diamondbacks",,
"80c372df-b11f-44c0-95e5-9cca674d8869","Clayton","Kershaw","35.9","0.0",,"P","Los Angeles Dodgers",,
"3a5dc3e0-9d8a-464a-884c-59b3234171c1","Corey","Julks","35.9","6.9",,"OF","Houston Astros",,
"cec3af0c-0229-428a-a0ef-4084f4944078","Eduardo","Escobar","35.9","7.8",,"IF","New York Mets",,
"a38b6a65-5c4a-4729-95bc-31a7616feacf","Yonathan","Daza","35.9","7.5",,"OF","Colorado Rockies",,
"6ea0f579-c866-4a56-a126-0a65fa4de8c4","Elehuris","Montero","35.9","8.0",,"IF","Colorado Rockies",,
"f956ae30-c5d5-4a5b-93a5-53c9d4659ce1","Miguel","Vargas","36.0","7.8",,"IF","Los Angeles Dodgers",,
"11d8ae1e-a923-4392-9619-bc0061bae6c3","J.P.","Crawford","36.0","7.2",,"IF","Seattle Mariners",,
"5eed6f34-44ba-4d0f-9a3c-695eeff6c084","José","Azocar","36.0","6.8",,"OF","San Diego Padres",,
"7d22d84e-ff3b-4ebc-8164-f739456ead83","Tomás","Nido","36.0","6.1",,"IF","New York Mets",,
"8abee3e4-972c-4d4d-8456-4c586648d95c","Brian","Serven","36.0","2.0",,"IF","Colorado Rockies",,
"33b001c2-bb17-4ed0-95e5-9ae6b1b2bea0","Dylan","Floro","36.0","0.5",,"P","Miami Marlins",,
"5b10704f-3fd4-4786-83ed-35ea63f0b74c","Luis","Castillo","36.0","0.0",,"P","Seattle Mariners",,
"2430a2b7-0220-4192-819e-951a8c4d7651","Jake","Meyers","36.0","6.6",,"OF","Houston Astros",,
"e401bf97-1a52-4ca7-99cd-c300a727eaf4","Miguel","Rojas","36.0","6.4",,"IF","Los Angeles Dodgers",,
"769be6ea-9085-4a04-a1e4-7096bf99681b","Julio","Urías","36.0","0.0",,"P","Los Angeles Dodgers",,
"6858fdd6-b166-44ec-af7b-5590b78af89c","Xzavion","Curry","36.0","0.0",,"P","Cleveland Guardians",,
"6822fb29-560a-45c3-b78e-d2436f749f1e","Yuli","Gurriel","36.0","7.9",,"IF","Miami Marlins",,
"e089b0a4-5870-4b43-96ee-a7dd94421791","Kyle","Freeland","36.0","6.9",,"P","Colorado Rockies",,
"6e4d964d-ddee-4483-8a16-6ef121714c9c","Martín","Maldonado","36.0","5.8",,"IF","Houston Astros",,
"ddfb70ec-a265-48ab-b225-6d53365373c3","Trayce","Thompson","36.0","3.3",,"OF","Los Angeles Dodgers",,
"23865241-67ec-4dd3-a4d7-b6704aceb96e","Josh","Hader","36.0","0.4",,"P","San Diego Padres",,
"e1d3f746-d32c-42ca-8f5e-de6b9689a25c","Mike","Zunino","36.0","8.8",,"IF","Cleveland Guardians",,
"c709f4a4-63f7-4043-9d42-fbdc8e7645a1","David","Hensley","36.0","7.3",,"IF","Houston Astros",,
"06ec137e-1a8c-4fdd-abfe-df3ae0144641","Yasmani","Grandal","36.0","6.9",,"IF","Chicago White Sox",,
"dfde30b7-9deb-4249-ab61-e9c1e9cce57b","Yoán","Moncada","36.0","6.6",,"IF","Chicago White Sox",,
"e6364cf4-98ab-443c-a027-4e22edf8d9c3","Austin","Nola","36.0","8.6",,"IF","San Diego Padres",,
"c93c3e22-7ad8-4616-a33d-233ba300c74b","Gabriel","Moreno","36.0","6.3",,"IF","Arizona Diamondbacks",,
"1fb651bc-3d66-486a-be00-685421056e0d","Myles","Straw","36.0","5.6",,"OF","Cleveland Guardians",,
"0ea21634-0b4f-45e6-a102-698baa601026","Jurickson","Profar","36.0","2.6",,"OF","Colorado Rockies","OUT",
"21a87779-1037-4c30-9aae-8f907c564cdb","Evan","Phillips","36.0","0.7",,"P","Los Angeles Dodgers",,
"8d46c7b9-1127-4668-8533-4520fdab6980","Avisaíl","García","36.0","8.2",,"OF","Miami Marlins",,
"3bcb7e57-65db-4889-8709-7c2cf92ba632","Ezequiel","Tovar","36.0","6.6",,"IF","Colorado Rockies",,
"877283bc-206e-46c3-8ccf-f37f40dc9596","Matt","Carpenter","36.0","2.9",,"OF","San Diego Padres",,
"2e81d138-9348-4111-922e-509aa01018d5","Sam","Haggerty","36.0","2.7",,"OF","Seattle Mariners",,
"33d9eaab-2332-449f-9550-d594e7f08146","Mike","Moustakas","36.0","2.4",,"OF","Colorado Rockies",,
"501e6ac6-661f-43e3-8940-13ef06e4a607","Nick","Fortes",,"8.1",,"IF","Miami Marlins",,
"543b76a6-5b2e-4c0e-99d9-77f2263494f5","Elias","Díaz",,"7.0",,"IF","Colorado Rockies",,
"374fc314-619f-48f2-a6fe-1f876005e12b","Gavin","Sheets",,"6.9",,"OF","Chicago White Sox",,
"2a66d0e6-645a-4033-8ebe-2bbf8554dacc","Josh","Naylor",,"6.7",,"IF","Cleveland Guardians",,
"4acda1e7-05cc-453d-836a-ee91e02a3267","Harold","Castro",,"6.4",,"IF","Colorado Rockies",,
"3f6ea6af-883a-4c8c-926a-838752049217","Alek","Thomas",,"6.1",,"OF","Arizona Diamondbacks",,
"76806a83-8e74-4bd1-8d2f-f130aef4f296","Elvis","Andrus",,"5.5",,"IF","Chicago White Sox",,
"30e467ce-3ae0-4d44-bd1d-ffb3764c8654","Geraldo","Perdomo",,"5.4",,"IF","Arizona Diamondbacks",,
"fa68804b-4e51-4381-b43d-d8a7bdd38f57","Gabriel","Arias",,"3.1",,"IF","Cleveland Guardians",,
"2f34d1e1-c9fe-4084-9f71-f7d19ba88da5","Tim","Locastro",,"2.8",,"OF","New York Mets",,
"9a7623b5-6b9f-4bc4-8468-5be80cc0b4a3","Cooper","Hummel",,"2.8",,"OF","Seattle Mariners",,
"eac6c42e-b9fa-4c5e-8f10-d85e559a3ffe","Luis","Campusano",,"2.8",,"IF","San Diego Padres",,
"9e3fe9c5-3211-4eda-a1ad-05eb5aa17821","Tommy","La Stella",,"2.7",,"IF","Seattle Mariners",,
"7d4bdb72-457f-4cbf-a8c4-bf71fd1197ec","Kyle","Lewis",,"2.7",,"OF","Arizona Diamondbacks",,
"e1c60647-0250-4670-a3b3-55237495f014","Chris","Taylor",,"2.7",,"IF","Los Angeles Dodgers",,
"80edbb66-1c01-46fc-9d5d-6a8cd1b7bd8f","Tom","Murphy",,"2.5",,"IF","Seattle Mariners",,
"6c4f20bc-75f5-468f-bab3-73cafcc841ce","Evan","Longoria",,"2.5",,"IF","Arizona Diamondbacks",,
"8902fe32-1d02-4587-a8a0-222339520dcf","Chas","McCormick",,"2.5",,"OF","Houston Astros",,
"6270bffe-f107-45fe-9d03-607e5098d975","Will","Brennan",,"2.5",,"OF","Cleveland Guardians",,
"587a9a79-7867-4bd5-a0ad-32ae8ff24521","Andrew","Vaughn",,"2.4",,"IF","Chicago White Sox","OUT",
"e2cbe200-278b-41d0-a361-60067f3ee288","Rougned","Odor",,"2.4",,"IF","San Diego Padres",,
"7feb05d7-b2bd-462e-86f2-23768819762e","Joey","Wendle",,"2.4",,"IF","Miami Marlins",,
"f0937a1b-8ed6-4eee-adc2-cfd1bac1510d","Alan","Trejo",,"2.4",,"IF","Colorado Rockies",,
"d50fb74a-9f82-40b1-b5bc-0653686f6dd7","Jason","Heyward",,"2.4",,"OF","Los Angeles Dodgers",,
"52286994-0cd5-4e40-b301-05dc840c51c6","Bryan","De La Cruz",,"2.4",,"OF","Miami Marlins","OUT",
"da5bcf44-b102-4be1-8a69-8bb08fd74423","Austin","Barnes",,"2.3",,"IF","Los Angeles Dodgers",,
"2a2b17ad-768e-4f97-b19a-9c5d7f1d250b","Jacob","Stallings",,"2.3",,"IF","Miami Marlins",,
"d33b86eb-66be-4cf3-bd07-0be1d76dd7aa","Yainer","Diaz",,"2.3",,"IF","Houston Astros","OUT",
"028d507a-a8eb-43ac-8794-f64c7b282cdb","Seby","Zavala",,"2.2",,"IF","Chicago White Sox",,
"3f16644b-2ec7-41cc-8b06-526378d80159","Daniel","Vogelbach",,"2.1",,"OF","New York Mets",,
"ff80f3e1-23af-4ab5-9c97-e0713a642675","Nick","Ahmed",,"2.1",,"IF","Arizona Diamondbacks",,
"861d81c0-d443-428e-91ed-00856a0e705c","Omar","Narváez",,"2.1",,"IF","New York Mets",,
"2188dd91-84ca-4333-8fc2-ceee7d53b253","Jesús","Sánchez",,"2.1",,"OF","Miami Marlins",,
"08d883e8-3208-4b4f-b7e3-2bbefd0b968c","Mauricio","Dubón",,"2.0",,"IF","Houston Astros","OUT",
"fd1e708d-bbfc-48e9-bab4-4f85b8608fc9","Luis","Guillorme",,"2.0",,"IF","New York Mets",,
"41fc2c78-be31-4b8b-afab-c2b4bbc601d9","Meibrys","Viloria",,"1.9",,"IF","Cleveland Guardians",,
"77b3b4b7-d0f2-4f22-8312-989cdb0ba83b","Cam","Gallagher",,"1.9",,"IF","Cleveland Guardians",,
"b77c8661-8849-4562-b594-47104c327c02","David","Dahl",,"1.9",,"OF","San Diego Padres",,
"7cbc4a16-4a20-467d-a299-cadc0edd8029","Romy","González",,"1.8",,"IF","Chicago White Sox",,
"a8ea88b6-bc02-4a42-ae7a-50edf316dae6","Hanser","Alberto",,"1.7",,"IF","Chicago White Sox",,
"6d5b61ed-6495-4bed-8241-fac062ad968a","Jose","Herrera",,"1.3",,"IF","Arizona Diamondbacks",,
"787384cd-0021-4e66-9b9b-68dfdcf4dff6","Hector","Neris",,"0.7",,"P","Houston Astros",,
"3af2fe94-7774-4757-ad35-abe43819115d","Ryan","Pressly",,"0.7",,"P","Houston Astros",,
"6b15cde1-e874-4cac-9698-5303d9e7f5a9","Drey","Jameson",,"0.7",,"P","Arizona Diamondbacks",,
"7be21902-a928-49e3-b805-4b16ec613347","Adam","Ottavino",,"0.7",,"P","New York Mets",,
"766a651a-1856-4088-a1dd-a3c4ca900881","Dinelson","Lamet",,"0.7",,"P","Colorado Rockies",,
"c9b578ac-4773-477a-bce1-ecdf861dec8a","Emmanuel","Clase",,"0.7",,"P","Cleveland Guardians",,
"1a409876-c8af-4619-9362-7e34667978dd","Ryne","Stanek",,"0.6",,"P","Houston Astros",,
"848a481e-6e34-448a-b202-adf984531db1","Phil","Maton",,"0.6",,"P","Houston Astros",,
"6a335826-37a3-41dd-8280-33a89b2ed373","Tanner","Scott",,"0.6",,"P","Miami Marlins",,
"40b9c720-f0ae-4f85-9aaa-8dc50a285bcc","Jake","Diekman",,"0.6",,"P","Chicago White Sox",,
"6d570b32-58ee-4113-972b-3a7f4bb3dc01","Diego","Castillo",,"0.6",,"P","Seattle Mariners",,
"0a9c624b-c74a-4ef2-ad5b-ac9cf8412e78","Eli","Morgan",,"0.6",,"P","Cleveland Guardians",,
"5549d281-fc0b-4465-ad00-66f5865264a8","Nabil","Crismatt",,"0.6",,"P","San Diego Padres",,
"b126bca3-69a3-4dae-b612-4778e599f000","Tim","Herrin",,"0.6",,"P","Cleveland Guardians",,
"a1b217a3-3f59-4085-a80e-ac2e01758a05","Braxton","Garrett",,"0.6",,"P","Miami Marlins",,
"fed4c765-dae1-43e8-8537-35c54668e482","Rafael","Montero",,"0.6",,"P","Houston Astros",,
"e6ef5981-4516-4b1c-9d31-735f50059884","Carlos","Vargas",,"0.6",,"P","Arizona Diamondbacks",,
"868791b2-23c1-4e55-b216-0e05df3955d4","Andrew","Chafin",,"0.6",,"P","Arizona Diamondbacks",,
"89e6469f-26a9-4e4f-ad6f-8e2858676941","A.J.","Puk",,"0.6",,"P","Miami Marlins",,
"8c08a9f7-e0af-4e8e-b9d3-5d2086a28cd2","Kendall","Graveman",,"0.5",,"P","Chicago White Sox",,
"ed5f1770-f7d2-4213-8b38-9154fabc0347","Brent","Suter",,"0.5",,"P","Colorado Rockies",,
"fa86e8bb-a94a-4199-aa27-8fd4ed4b921a","Reynaldo","López",,"0.5",,"P","Chicago White Sox",,
"d160a8cf-b7e8-43b7-97ab-cb1e0c892765","Brusdar","Graterol",,"0.5",,"P","Los Angeles Dodgers",,
"25e5a3ee-dc16-4b43-970f-f808f0ddda48","José","Ruiz",,"0.5",,"P","Chicago White Sox",,
"66058e6b-aea7-46f1-9bf0-4b06f62dda4b","Brad","Hand",,"0.5",,"P","Colorado Rockies",,
"4d55d2ca-a939-4d9d-9fa1-777a08537ffd","Dennis","Santana",,"0.4",,"P","New York Mets",,
"166652cf-cf0c-4346-bce7-200fdd27e06c","James","Karinchak",,"0.4",,"P","Cleveland Guardians",,
"7b8cda30-12d8-4da1-b301-b522bd33b964","Alex","Vesia",,"0.4",,"P","Los Angeles Dodgers",,
"588e3a47-ad17-40f0-a142-4bd2c498ae21","Andrés","Muñoz",,"0.3",,"P","Seattle Mariners",,
"75817e0e-124f-4108-8e1e-7dd76d3d4083","Trevor","Stephan",,"0.3",,"P","Cleveland Guardians",,
"f8bf03d1-5dca-419f-a8d7-335d2bff7655","Bryan","Abreu",,"0.3",,"P","Houston Astros",,
"834fef8c-9edb-4268-80a2-2d2fca432df1","Paul","Sewald",,"0.3",,"P","Seattle Mariners",,
"b5bb0e02-3e5c-4955-801d-c1545e99f553","David","Robertson",,"0.2",,"P","New York Mets",,
"5378b94d-ffb2-4843-902f-d2fd02fb24c2","Miguel","Castro",,"0.2",,"P","Arizona Diamondbacks",,
"ad2c0983-6586-4fe3-8ac8-4cd7c11ca418","Pierce","Johnson",,"0.2",,"P","Colorado Rockies",,
"1dcb2a37-3f25-4d50-85a9-dc14e6e789a4","Matt","Barnes",,"0.2",,"P","Miami Marlins",,
"cebfd0cc-4934-4a23-82dd-a73dbeb33d49","Brooks","Raley",,"0.2",,"P","New York Mets",,
"17631edf-4de4-4c33-8cb0-9e42019d9bc5","Enyel","De Los Santos",,"0.2",,"P","Cleveland Guardians",,
"a20b1544-f289-4e8b-ab7d-7eec474bcd52","Phil","Bickford",,"0.2",,"P","Los Angeles Dodgers",,
"2ac4db6f-95ff-4d5c-b7b7-f8111d731a72","Scott","McGough",,"0.2",,"P","Arizona Diamondbacks",,
"6033bae6-a453-404b-9ea0-fa1a4380dbfa","Drew","Smith",,"0.2",,"P","New York Mets",,
"89c1e317-f212-4e07-baef-916ebed2064b","Luis","García",,"0.2",,"P","San Diego Padres",,
"23a71836-7111-49c5-8a21-8ed05ecaf5b9","Aaron","Bummer",,"0.2",,"P","Chicago White Sox",,
"11a6991e-c2e8-4981-8ad4-f32820fe94e3","Nick","Sandlin",,"0.2",,"P","Cleveland Guardians",,
"fa19ea9a-c57c-4f11-9dae-1a39ab9c2b36","Tim","Hill",,"0.2",,"P","San Diego Padres",,
"45777fd2-8af1-4dfc-8b84-f7ee0de86acc","Chris","Flexen",,"0.2",,"P","Seattle Mariners",,
"0487965b-68f0-4d3d-95c1-5ef3db42567a","Cole","Sulser",,"0.2",,"P","Arizona Diamondbacks",,
"bc4f1f4b-9adb-4e4c-a69f-92403146fcb2","Caleb","Ferguson",,"0.2",,"P","Los Angeles Dodgers",,
"264333ca-780c-46f6-b3ab-79ab233d0da6","Yency","Almonte",,"0.1",,"P","Los Angeles Dodgers",,
"7d042c9c-40c2-4eeb-a6d1-ce041284b8f4","Penn","Murfee",,"0.1",,"P","Seattle Mariners",,
"3ef393e4-4029-4ba8-ba70-75d9b685c878","Steven","Wilson",,"0.1",,"P","San Diego Padres",,
"5e3fe707-a39e-4531-9917-fbc98bc35f31","JT","Chargois",,"0.1",,"P","Miami Marlins",,
"aa3f1a4f-a05f-4db2-8887-e8c8bd944b82","Joe","Kelly",,"0.1",,"P","Chicago White Sox",,
"4fd5b9f9-047e-48ef-ba22-a4c9bb1174a1","John","Curtiss",,"0.1",,"P","New York Mets",,
"3e89ecd1-3d87-489f-9d96-5157666244ef","Matt","Brash",,"0.1",,"P","Seattle Mariners",,
"412001a5-cdb0-4467-b462-310e1e682f90","Matt","Festa",,"0.1",,"P","Seattle Mariners",,
"9089676a-4acf-4d0a-8f0a-a2b012c4fe54","Seth","Martinez",,"0.1",,"P","Houston Astros",,
"b101ac4b-fe33-4d80-a535-1db5387a2eea","Jimmy","Lambert",,"0.1",,"P","Chicago White Sox",,
"1f798cfc-ac8f-4bc2-9784-8a8d6d1d8496","Huascar","Brazoban",,"0.1",,"P","Miami Marlins",,
"36f84f9e-4655-4aed-a6e7-a156b6262e2d","Tommy","Hunter",,"0.1",,"P","New York Mets",,
"160202bc-4032-46ab-ac5e-d900faa5287e","Kevin","Ginkel",,"0.1",,"P","Arizona Diamondbacks",,
"48ad2cae-9c86-48c2-88c4-fc94acb1029f","Justin","Lawrence",,"0.1",,"P","Colorado Rockies",,
"3e26922c-98f7-42e2-8266-d4709aa75bf4","Kyle","Nelson",,"0.1",,"P","Arizona Diamondbacks",,
"3fa286ce-be19-432f-9865-2f54f52c880f","Trevor","Gott",,"0.0",,"P","Seattle Mariners",,
"a1ff8a04-5982-434e-b585-06064ce5a594","Stephen","Nogosek",,"0.0",,"P","New York Mets",,
"53bace0f-f6e7-43b1-8d88-fb2510c7339c","Domingo","Tapia",,"0.0",,"P","San Diego Padres",,
"8c54f941-606c-4ba3-9dbc-79bc6270be62","Andre","Jackson",,"0.0",,"P","Los Angeles Dodgers",,
"40f56958-9906-418e-82f5-2e5e07f8515d","Jake","Bird",,"0.0",,"P","Colorado Rockies",,
"c01d5967-d890-474a-bfb5-21d5500c4d7b","Shelby","Miller",,"0.0",,"P","Los Angeles Dodgers",,
"da2a06a8-4690-48ff-94c6-ff62696e0723","Andrew","Nardi",,"0.0",,"P","Miami Marlins",,
"b255d7ee-803c-491f-95aa-5d57cf1f9c1e","Ryan","Pepiot",,"0.0",,"P","Los Angeles Dodgers","OUT",
"b2e825ec-6f79-4573-9c4e-226a8257a963","Michel","Baez",,"0.0",,"P",,,
"b3d22e96-1073-4b55-a05d-97e14c48cb04","Cody","Morris",,"0.0",,"P","Cleveland Guardians","OUT",
"b46d91ff-0b77-41dd-9d69-e2b05958e22e","José","Butto",,"0.0",,"P","New York Mets",,
"b6ad7a53-3a4f-4db2-ad74-46426e511a40","Alex","Reyes",,"0.0",,"P","Los Angeles Dodgers","OUT",
"b982d89d-d626-407b-99c6-0579a769c458","Mike","Clevinger",,"0.0",,"P","Chicago White Sox",,
"ba62a7a5-addc-482c-99b6-81a6eaefbc76","Blake","Snell",,"0.0",,"P","San Diego Padres",,
"bbb4fbfc-749f-4dfb-a062-5d0404d23fef","Sixto","Sánchez",,"0.0",,"P","Miami Marlins","OUT",
"be8497bc-f555-402a-980d-3074165c5409","Lance","McCullers Jr.",,"0.0",,"P","Houston Astros","OUT",
"bfe7f140-1862-4513-955c-c2601cb6ead1","Justin","Topa",,"0.0",,"P","Seattle Mariners",,
"c196a5c9-fb41-4dff-98e0-90bde2e676b1","Justin","Bruihl",,"0.0",,"P","Los Angeles Dodgers",,
"c27c2f05-3812-4c9d-9103-9cc935238f8d","Korey","Lee",,"0.0",,"IF","Houston Astros",,
"c2d0a152-9c85-4f59-aa0c-db5d56da11c1","Michael","Wacha",,"0.0",,"P","San Diego Padres",,
"c331eba1-9701-4a7a-b0d8-543da5c571a2","Ryan","Weathers",,"0.0",,"P","San Diego Padres",,
"20a76d1e-1092-4f2b-9ce5-b4f4c607792c","Joe","Musgrove",,"0.0",,"P","San Diego Padres","OUT",
