"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"899163a4-cb6b-4ffd-94fd-2698fc1d873d","Cooper","Hummel",,"7.2",,"OF","Seattle Mariners",,
"b408433e-3afb-441a-b60c-07817c6e4239","Ha-Seong","Kim",,"7.1",,"IF","San Diego Padres",,
"37dfa776-5747-4e7b-9846-2fa78d63578d","Ryan","Noda",,"7.1",,"IF","Oakland Athletics",,
"730e5bd1-d917-429a-afee-b217952d9ac7","Conner","Capel",,"7.1",,"OF","Oakland Athletics",,
"89958c60-e78b-4cf4-a7ea-8458bc0c8e98","Gio","Urshela",,"6.9",,"IF","Los Angeles Angels",,
"73445e01-cf1b-45a0-b31a-7638f17cc3b8","Myles","Straw",,"6.9",,"OF","Cleveland Guardians",,
"684982e4-0011-4c1a-b192-eb4a9d761344","Michael","Grove",,"6.8",,"P","Los Angeles Dodgers",,
"e7e8bf4c-7f0f-4af8-93d8-3e5682eb78d4","Alan","Trejo",,"6.8",,"IF","Colorado Rockies",,
"10f5cac2-9774-4d18-968b-17a32071449a","Ryan","Feltner",,"6.7",,"P","Colorado Rockies",,
"ff049fcd-4ad9-47fa-a576-6dd2e6e28bc1","Jake","Lamb",,"6.6",,"OF","Los Angeles Angels",,
"aaa411c4-fcf1-4ef0-9d13-95198aa2fc1a","J.P.","Crawford",,"6.4",,"IF","Seattle Mariners","IN",
"cce9e5c4-df2a-44e8-9d5e-0cfca6aae5af","Logan","O'Hoppe",,"6.4",,"IF","Los Angeles Angels",,
"752cd8a0-8e18-4d2c-8df0-ef058583c971","Trayce","Thompson",,"4.0",,"OF","Los Angeles Dodgers",,
"bf9b5dbc-fc6e-434b-8691-7c2a30c38608","Gabriel","Arias",,"3.4",,"IF","Cleveland Guardians",,
"2a8ef473-f88b-4831-8ae9-ab7aaf134eb7","David","Peralta",,"3.0",,"OF","Los Angeles Dodgers",,
"0488b20f-1657-46bd-a9f7-2f79bf090be7","Nelson","Cruz",,"2.8",,"OF","San Diego Padres",,
"722dbd80-8b41-4c07-83dc-575bb569e362","Josh","Rojas",,"2.8",,"IF","Arizona Diamondbacks",,
"e87bc6c2-28f4-42b4-a00b-efc225150844","Austin","Barnes",,"2.8",,"IF","Los Angeles Dodgers",,
"4a329b69-b1f8-4488-a5fe-0a528c45cdb9","Cal","Raleigh",,"2.6",,"IF","Seattle Mariners","OUT",
"89e2f1aa-91e3-42bf-8621-6792ee5edf5f","Miguel","Rojas",,"2.6",,"IF","Los Angeles Dodgers",,
"62561d18-5fe8-4ee4-ad33-db38167fb82f","Oscar","Gonzalez",,"2.6",,"OF","Cleveland Guardians",,
"8edebf24-c028-471b-9d1a-454c052137a1","Kolten","Wong",,"2.6",,"IF","Seattle Mariners","OUT",
"f21e0156-9ce4-4157-8351-b285c190e042","Jesús","Aguilar",,"2.5",,"OF","Oakland Athletics","OUT",
"06eb16ef-ccab-4a83-97db-1886bc8b4d93","Austin","Nola",,"2.5",,"IF","San Diego Padres",,
"8ddbef77-bf87-43fd-af9e-668b0bed53f5","Jarred","Kelenic",,"2.5",,"OF","Seattle Mariners",,
"84d9b5e8-8fcc-4aec-9e6d-7cb6cefbad1b","Carlos","Pérez",,"2.5",,"IF","Oakland Athletics",,
"407c5609-70f1-436a-b49e-0c5fd5bb686d","Yonathan","Daza",,"2.4",,"OF","Colorado Rockies","OUT",
"73b3822e-4aef-4973-b32d-86826ce4f7e6","José","Azocar",,"2.4",,"OF","San Diego Padres",,
"c688c012-0f48-462f-a744-3cb81126dcad","Tommy","La Stella",,"2.4",,"IF","Seattle Mariners",,
"06f1bf6d-cb22-4370-bf0e-4d28f41a81c4","Brian","Serven",,"2.3",,"IF","Colorado Rockies",,
"aa9e30b8-0a3e-4f28-a04e-b937685a5ea8","Brent","Rooker",,"2.3",,"OF","Oakland Athletics",,
"6867128c-7387-47a2-a57a-dda08cfefcd6","Brett","Phillips",,"2.3",,"OF","Los Angeles Angels",,
"4f904bb5-4ac1-4431-9718-063a842ffc93","Cam","Gallagher",,"2.3",,"IF","Cleveland Guardians",,
"05f97720-7619-42b6-84a9-101fa17295f9","Geraldo","Perdomo",,"2.2",,"IF","Arizona Diamondbacks",,
"49fb0783-2620-4b73-a266-d9d86c162e58","Luis","Rengifo",,"2.1",,"IF","Los Angeles Angels",,
"b5855ba1-fb9b-4873-a11c-3dfffa4fc3ad","David","Dahl",,"2.1",,"OF","San Diego Padres",,
"2f366886-f2a6-4868-8302-6e4fb510372c","Alek","Thomas",,"2.0",,"OF","Arizona Diamondbacks",,
"f1a7f221-d4fa-4a67-a033-b99e5c0be9ff","Meibrys","Viloria",,"2.0",,"IF","Cleveland Guardians",,
"a2209893-a25e-4ad3-8e21-28d03865f44e","David","Fletcher",,"2.0",,"IF","Los Angeles Angels","OUT",
"000396dc-1d79-46db-a340-524d5daabf27","Matt","Thaiss",,"1.9",,"IF","Los Angeles Angels",,
"418982e6-7fc7-4d93-82d0-d69215de1791","Nick","Allen",,"1.7",,"IF","Oakland Athletics",,
"11c54709-ca0d-44fe-a817-cc7defb03cf1","Jose","Herrera",,"1.6",,"IF","Arizona Diamondbacks",,
"7e67a00f-9885-4cfe-ac08-7377f83076b1","Evan","Phillips",,"0.7",,"P","Los Angeles Dodgers",,
"2050793c-20d2-4cde-8577-ea982de4385e","Dinelson","Lamet",,"0.7",,"P","Colorado Rockies",,
"44719d17-f874-4a6e-8669-da923602f46a","Emmanuel","Clase",,"0.7",,"P","Cleveland Guardians",,
"8bfd24fe-215e-43f4-ba70-4998e8558bae","Drey","Jameson",,"0.7",,"P","Arizona Diamondbacks",,
"a4e1d7ab-d392-4bf0-bc75-ae2b833f4426","Diego","Castillo",,"0.7",,"P","Seattle Mariners",,
"dfd16b32-40bc-4931-9ee7-e82f81037c87","Eli","Morgan",,"0.6",,"P","Cleveland Guardians",,
"7131f44d-7a5c-4244-8a0d-25055dcb8e4b","Tim","Herrin",,"0.6",,"P","Cleveland Guardians",,
"48822f9c-5c66-4f92-a0c6-e91ad046e1ae","Ryan","Tepera",,"0.6",,"P","Los Angeles Angels",,
"dbf8f81c-9dff-45a9-9d16-d33a41e37210","Matt","Moore",,"0.6",,"P","Los Angeles Angels",,
"be8c34f6-a7be-4ea7-bdac-b0b41d797e8e","Carlos","Vargas",,"0.6",,"P","Arizona Diamondbacks",,
"337d57df-592d-4364-a198-2e0c8e7c244f","Nabil","Crismatt",,"0.6",,"P","San Diego Padres",,
"72b84f8d-d5fd-4c4d-99cc-a8c5a4052fff","Andrew","Chafin",,"0.5",,"P","Arizona Diamondbacks",,
"9489bfd4-d578-408f-8ce5-7b440605edf5","Brent","Suter",,"0.5",,"P","Colorado Rockies",,
"a643c6d1-af75-4df5-8e44-ab958da7a7eb","Aaron","Loup",,"0.5",,"P","Los Angeles Angels",,
"d5d27292-b2de-4d74-bb8f-b1f3945c7b07","Jaime","Barría",,"0.5",,"P","Los Angeles Angels",,
"b9c1299a-e688-4f6e-b0fb-916212270bbb","Brusdar","Graterol",,"0.5",,"P","Los Angeles Dodgers",,
"f598fb76-7df0-42dd-8beb-0e81fedba4bb","Carlos","Estévez",,"0.5",,"P","Los Angeles Angels",,
"ede2d47a-d685-4cfa-a16f-d48b4a75b396","Brad","Hand",,"0.5",,"P","Colorado Rockies",,
"dcc5beb4-676c-4902-813e-517d3fd8e985","James","Karinchak",,"0.5",,"P","Cleveland Guardians",,
"b35d8fb1-4ad9-43af-9baf-a67897044092","Jeurys","Familia",,"0.4",,"P","Oakland Athletics",,
"8fb163be-0950-44fd-8e97-6eff9caa84aa","Josh","Hader",,"0.4",,"P","San Diego Padres",,
"f404c3b0-679f-4b9e-9382-8b2867a70e89","Andrés","Muñoz",,"0.4",,"P","Seattle Mariners",,
"66a70f33-9238-4cf5-bf5b-db09738ebc1f","Alex","Vesia",,"0.4",,"P","Los Angeles Dodgers",,
"2ad90955-0745-40d0-b42d-0296c5eb1fa9","Paul","Sewald",,"0.4",,"P","Seattle Mariners",,
"dad9c08c-8573-4fa9-be00-9102faebfc59","Trevor","Stephan",,"0.4",,"P","Cleveland Guardians",,
"ba5f4940-4a7c-47f5-a3d5-90db77ee1ee2","Enyel","De Los Santos",,"0.2",,"P","Cleveland Guardians",,
"4ca47c2c-8798-46b0-94ac-815bfe5b5dd6","Pierce","Johnson",,"0.2",,"P","Colorado Rockies",,
"869eb4f7-705f-4cb7-9e8e-c56049a52ad5","Miguel","Castro",,"0.2",,"P","Arizona Diamondbacks",,
"18e1dbcb-e873-450d-8e55-d24c226ffba7","Nick","Sandlin",,"0.2",,"P","Cleveland Guardians",,
"b5bc12e4-b734-44f3-9a1a-5567c6744c37","Jimmy","Herget",,"0.2",,"P","Los Angeles Angels",,
"989f7402-5955-4c16-9bed-b59f44af96f0","Trevor","May",,"0.2",,"P","Oakland Athletics",,
"9695a4aa-343c-4082-b822-c7c3fab575f2","Phil","Bickford",,"0.2",,"P","Los Angeles Dodgers",,
"efab7faf-6500-42d6-a3fe-c1d9dcb57a30","Luis","García",,"0.2",,"P","San Diego Padres",,
"635915da-a636-42ce-a88b-c10fa7f9a714","Penn","Murfee",,"0.2",,"P","Seattle Mariners",,
"60f02ef7-7cea-412f-9e75-ba79091926d1","Scott","McGough",,"0.2",,"P","Arizona Diamondbacks",,
"b6d7ba6c-71f7-49e9-acaf-e1b73f1114bf","Andrew","Wantz",,"0.2",,"P","Los Angeles Angels",,
"880072e3-71e5-4431-82cc-55350df1e155","Tim","Hill",,"0.2",,"P","San Diego Padres",,
"2724c155-4fa4-4a0d-96a4-cd942692073e","Matt","Brash",,"0.2",,"P","Seattle Mariners",,
"52a7e813-caee-40fb-9f08-c727705fbdcb","José","Quijada",,"0.2",,"P","Los Angeles Angels",,
"560d8c1c-2eb9-4e11-b2a8-487bf1528e43","Caleb","Ferguson",,"0.2",,"P","Los Angeles Dodgers",,
"3b2b3bb8-af19-4d3a-87bb-43969f031567","Yency","Almonte",,"0.2",,"P","Los Angeles Dodgers",,
"ec60c12e-cefe-4b10-a3ca-0b9e36c65d3b","Cole","Sulser",,"0.1",,"P","Arizona Diamondbacks",,
"6e8b7d75-d40d-4ee7-841d-01a73bfed698","Steven","Wilson",,"0.1",,"P","San Diego Padres",,
"7e5ea65a-3566-43db-b793-459e0f649c53","Matt","Festa",,"0.1",,"P","Seattle Mariners",,
"0006e9b5-d83a-4f3f-bd9f-d571aebd7926","Zach","Jackson",,"0.1",,"P","Oakland Athletics",,
"04c4c9ff-aec7-4ffe-ad4a-1addeb5e9b8d","Domingo","Acevedo",,"0.1",,"P","Oakland Athletics",,
"17d2b261-d085-4caa-ab53-6c17e5984292","Trevor","Gott",,"0.1",,"P","Seattle Mariners",,
"a801ab1a-f64f-4603-bcda-47dfb9c82168","Sam","Moll",,"0.1",,"P","Oakland Athletics",,
"f7e6c6a9-6b99-4c28-93ab-7c752d0098e2","Dany","Jiménez",,"0.1",,"P","Oakland Athletics",,
"d9c5a70c-14dd-4195-8a15-eecfaa27174b","Justin","Lawrence",,"0.1",,"P","Colorado Rockies",,
"7688698b-9c65-4d80-913e-2af8344c3960","Kevin","Ginkel",,"0.1",,"P","Arizona Diamondbacks",,
"2d8a7243-4a6a-4fb3-813b-7f8f31ec2d32","Adrián","Martínez",,"0.0",,"P","Oakland Athletics",,
"447826fa-ff3a-48d5-80c6-4034818f97ad","Kyle","Nelson",,"0.0",,"P","Arizona Diamondbacks",,
"15f51f73-174b-4a5b-a263-9473b68df46e","Jake","Bird",,"0.0",,"P","Colorado Rockies",,
"e84cd7a3-6fae-439d-9ffe-3626ae8c0a6f","Andre","Jackson",,"0.0",,"P","Los Angeles Dodgers",,
"411b35f3-b5c3-4a2b-935a-f7f549584ab2","Domingo","Tapia",,"0.0",,"P","San Diego Padres",,
"4404bdaf-9348-42c3-a6c8-eaa4d60f3e00","Gabe","Speier",,"0.0",,"P","Seattle Mariners",,
"db6f71a7-1fb2-4518-b7d7-c25d0d437b35","Shelby","Miller",,"0.0",,"P","Los Angeles Dodgers",,
"31a76733-9bdd-47c4-bbb7-d0b79dd1da92","Jimmy","Nelson",,"0.0",,"P","Los Angeles Dodgers","OUT",
"b8e7edcd-74d5-4e34-9555-3577c1d9a333","Germán","Márquez",,"0.0",,"P","Colorado Rockies",,
"bba30268-45c7-4de3-80e2-ed9e423f583f","Daniel","Hudson",,"0.0",,"P","Los Angeles Dodgers","OUT",
"bbe45c18-6833-467c-8ecb-7dfcd1123add","Ray","Kerr",,"0.0",,"P","San Diego Padres",,
"be0ce510-f021-409d-af9d-6ad8d111c41e","Chris","Flexen",,"0.0",,"P","Seattle Mariners",,
"bf807288-d97d-4b22-83e9-a4b8374b7c2e","Shane","Bieber",,"0.0",,"P","Cleveland Guardians",,
"2853c8ea-e246-4a57-b04f-30151232ad07","Randal","Grichuk",,"0.0",,"OF","Colorado Rockies","OUT",
"27fbf413-e445-4ee9-8e40-58397fd56095","Kyle","Freeland",,"0.0",,"P","Colorado Rockies",,
"c05bf312-07f7-4dd9-89fe-0f8fd3493dc1","Victor","González",,"0.0",,"P","Los Angeles Dodgers",,
"c1df3ad1-7080-439e-b13e-6391a671e36c","Brent","Honeywell Jr.",,"0.0",,"P","San Diego Padres",,
"c2d9df9b-8200-4436-a678-01494d4ecfaf","Fernando","Tatis Jr.",,"0.0",,"IF","San Diego Padres","OUT",
"c50efbd5-cad6-4437-9420-a86662d714e4","JP","Sears",,"0.0",,"P","Oakland Athletics",,
"c56aff43-9465-4e1d-9dbe-0a980df91cbb","Joe","Musgrove",,"0.0",,"P","San Diego Padres","OUT",
"26b04f2e-ad75-4134-8fbb-6ea78b4dda62","José","Marte",,"0.0",,"P","Los Angeles Angels","OUT",
"23435c9c-1ab6-4bfb-914c-45905f0944e2","Pedro","Avila",,"0.0",,"P","San Diego Padres",,
"c87471e9-53ef-4632-a8b8-e2c1fbfda1ee","Eguy","Rosario",,"0.0",,"IF","San Diego Padres","OUT",
"ca915cdd-368f-4042-811e-cd44b4471564","Anthony","Misiewicz",,"0.0",,"P","Arizona Diamondbacks",,
"cca6a4e8-491d-435d-96be-a40e6c68593f","José","Suarez",,"0.0",,"P","Los Angeles Angels",,
"22a80434-787e-422c-a0be-439317300814","Griffin","Canning",,"0.0",,"P","Los Angeles Angels","OUT",
"20c61ed9-7768-48c3-a7e4-1ec8eaabf314","Tony","Gonsolin",,"0.0",,"P","Los Angeles Dodgers","OUT",
"d1b2413c-9810-4a2b-8519-494721369de8","Adrian","Morejon",,"0.0",,"P","San Diego Padres","OUT",
"d1dbc21f-dcad-4110-89f8-df7fa461c3ac","Gavin","Hollowell",,"0.0",,"P","Colorado Rockies","OUT",
"d4355922-1bc2-48ed-8a1d-5e516bc7e614","Chase","Silseth",,"0.0",,"P","Los Angeles Angels",,
"1d0b67be-5fef-4da0-8713-bc786810640e","Clayton","Kershaw",,"0.0",,"P","Los Angeles Dodgers",,
"d7ac19ce-3640-4710-a566-7002c6a3d951","Kirby","Snead",,"0.0",,"P","Oakland Athletics","OUT",
"da9a8516-c14a-400d-9203-a169394d53d5","Chris","Rodriguez",,"0.0",,"P","Los Angeles Angels","OUT",
"1c10aab8-1267-4dc0-95ef-df409d8a34fe","Logan","Gilbert",,"0.0",,"P","Seattle Mariners",,
"db585b9a-3c10-4cd5-930b-e3bcb243db34","Reiss","Knehr",,"0.0",,"P","San Diego Padres",,
"e7d17c22-1cbb-4ad7-8a92-684967fde6a9","Manny","Piña",,"0.0",,"IF","Oakland Athletics","OUT",
"1745961d-b7d4-4f10-9821-84fcd5bafc4d","Carson","Kelly",,"0.0",,"IF","Arizona Diamondbacks","OUT",
"e8f793f0-f6ab-465d-a72c-63ad42168346","Joe","Mantiply",,"0.0",,"P","Arizona Diamondbacks","OUT",
"efcef7d1-5bbe-419f-801e-8f2fe1ddf037","Ryan","Rolison",,"0.0",,"P","Colorado Rockies","OUT",
"11e8111f-c8f6-4349-abbb-9c7f9470587e","Daniel","Bard",,"0.0",,"P","Colorado Rockies","OUT",
"f09490fd-e332-4288-b7af-3c291a2655ff","Triston","McKenzie",,"0.0",,"P","Cleveland Guardians","OUT",
"0be19994-3533-4710-bc91-f13d5bf01545","Walker","Buehler",,"0.0",,"P","Los Angeles Dodgers","OUT",
"f180860e-00f2-409a-8e57-dd2c6bdd171f","Blake","Treinen",,"0.0",,"P","Los Angeles Dodgers","OUT",
"0bc1e360-4b70-429d-8aed-b28c50f9831f","Taylor","Trammell",,"0.0",,"OF","Seattle Mariners","OUT",
"0b2bfdd6-95de-4a2f-a04b-156f852abdec","Ryan","Pepiot",,"0.0",,"P","Los Angeles Dodgers","OUT",
"09bbaa7a-7574-436d-9799-a575dfeb4a86","Tommy","Henry",,"0.0",,"P","Arizona Diamondbacks",,
"f30b71c3-53ab-498c-a1c3-091d85b641d1","Shintaro","Fujinami",,"0.0",,"P","Oakland Athletics",,
"059e45a9-65fb-4a9b-9f63-81db1db8d647","Corbin","Martin",,"0.0",,"P","Arizona Diamondbacks","OUT",
"f35fd77f-101a-4ea1-a2f3-d7be996a7d2c","Luis","Frías",,"0.0",,"P","Arizona Diamondbacks",,
"737a83e5-0a4f-49ec-af30-97e3226115da","Tucker","Davidson",,"0.0",,"P","Los Angeles Angels",,
"6adf8fd8-5a8a-4314-a6db-b4e1c1ed562c","Alex","Reyes",,"0.0",,"P","Los Angeles Dodgers","OUT",
"6aafdfb2-5085-45d0-8fd7-c66de7e262bc","Justin","Topa",,"0.0",,"P","Seattle Mariners",,
"7850b96a-b113-4529-afce-098e63126a9c","Aaron","Civale",,"0.0",,"P","Cleveland Guardians",,
"78626497-a2e8-4d20-9788-442ab53d4ad1","Lucas","Gilbreath",,"0.0",,"P","Colorado Rockies","OUT",
"6a1a1efe-dff1-4657-bfdc-c99adf6e1673","Jared","Walsh",,"0.0",,"IF","Los Angeles Angels","OUT",
"79da868c-d0ad-4844-be12-d118185cd673","Seth","Lugo",,"0.0",,"P","San Diego Padres",,
"6745f470-f5d3-48dd-86ba-e7e68281901f","Julio","Urías",,"0.0",,"P","Los Angeles Dodgers",,
"7e708523-b564-463c-8213-666ef0728aef","Yu","Darvish",,"0.0",,"P","San Diego Padres",,
"61959f06-80b2-43fe-8600-7d2991399060","Peter","Lambert",,"0.0",,"P","Colorado Rockies",,
"615e3638-1bce-4400-83d8-af80c9f5f59a","Adam","Engel",,"0.0",,"OF","San Diego Padres","OUT",
"847a9b1e-27bc-4ddf-9d0e-ac1aa3da629d","Easton","McGee",,"0.0",,"P","Seattle Mariners",,
"8527441d-9a17-4707-86b1-0d4a89821c08","Luis","Castillo",,"0.0",,"P","Seattle Mariners",,
"5e7ab487-aa58-4cdd-9e55-2873d91ce76d","Konnor","Pilkington",,"0.0",,"P","Cleveland Guardians",,
"5e67b987-c942-4363-8da4-38633b41af53","Noah","Davis",,"0.0",,"P","Colorado Rockies",,
"8876d811-b39a-4648-b50e-3d9ff3ba887b","Mark","Melancon",,"0.0",,"P","Arizona Diamondbacks","OUT",
